StudentCode,MCRCourseCode,UCASCourseCode,AcademicYear,ProgrammeOfStudy,Route,FeeStatusCode,FeeStatus,DateCreated,CycleOfApplication
202103152,UGBEC2AFU01,L122,2021/22,BA,Business Economics,H,Home,03/11/2020,2021
202103153,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,03/11/2020,2021
202103154,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,Q,Query,03/11/2020,2021
202103155,UGMUPDXFU01,W370,2021/22,BA,Music Production,H,Home,03/11/2020,2021
202103156,UGCRIMXFU01,M930,2021/22,BA,Criminology,H,Home,03/11/2020,2021
202103157,UGHIPOXFU01,LV21,2021/22,BA,History and Politics,H,Home,03/11/2020,2021
202103158,UGBIOLXFU01,C100,2021/22,BSc,Biology,H,Home,03/11/2020,2021
202103159,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,03/11/2020,2021
202103160,UGFOSCXFU01,F410,2021/22,BSc,Forensic Science,H,Home,03/11/2020,2021
202103161,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,03/11/2020,2021
202103162,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,Q,Query,03/11/2020,2021
202103163,UGCRPSXFU01,M9C8,2021/22,BA,Criminology with Psychology,H,Home,03/11/2020,2021
202103164,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,03/11/2020,2021
202103165,UGZOOLFFU01,C301,2021/22,BSc,Zoology,H,Home,03/11/2020,2021
202103166,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,03/11/2020,2021
202103167,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,03/11/2020,2021
202103168,UGZOOLFFU01,C301,2021/22,BSc,Zoology,H,Home,03/11/2020,2021
202103169,UGBMACXFU01,NN14,2021/22,BA,Business Management and Accounting,H,Home,03/11/2020,2021
202103170,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),O,Overseas,03/11/2020,2021
202103171,UGBSGEXFU01,F800,2021/22,BSc,Geography,H,Home,03/11/2020,2021
202103172,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,03/11/2020,2021
202103207,UGCSSEMFU01,G604,2021/22,MEng,Computer Science (Software Engineering),H,Home,04/11/2020,2021
202103208,UGZOOLXFU01,C300,2021/22,BSc,Zoology,H,Home,04/11/2020,2021
202103209,UGCRFSXFU01,M9F4,2021/22,BA,Criminology with Forensic Science,H,Home,04/11/2020,2021
202103210,UGMARIXFU01,C160,2021/22,BSc,Marine Biology,H,Home,04/11/2020,2021
202103211,UGPHYSOXFU01,B160,2021/22,BSc,Physiotherapy,H,Home,04/11/2020,2021
202103212,UGSPREMFU01,C604,2021/22,MSci,Sport Rehabilitation,H,Home,04/11/2020,2021
202103213,UGPHYSMFU01,F303,2021/22,MPhys,Physics,H,Home,04/11/2020,2021
202103214,UGLAPOXFU01,M1L2,2021/22,LLB,Law with Politics,H,Home,04/11/2020,2021
202103215,UGBIOLXFU01,C100,2021/22,BSc,Biology,H,Home,04/11/2020,2021
202103216,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,04/11/2020,2021
202103218,UGBAGEXFU01,L700,2021/22,BA,Geography,H,Home,04/11/2020,2021
202103219,UGPRPOXFU01,M9P4,2021/22,BSc,Degree in Professional Policing,H,Home,04/11/2020,2021
202103219,UGCRIMXFU01,M930,2021/22,BA,Criminology,H,Home,04/11/2020,2021
202103220,UGDRMAXFU01,W400,2021/22,BA,Drama and Theatre Practice,H,Home,04/11/2020,2021
202103221,UGPHYSOXFU01,B160,2021/22,BSc,Physiotherapy,H,Home,04/11/2020,2021
202103222,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,04/11/2020,2021
202103223,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,04/11/2020,2021
202103224,UGMUSCXFU01,W300,2021/22,BA,Music,H,Home,04/11/2020,2021
202103225,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,04/11/2020,2021
202103226,UGBAGEFFU01,L702,2021/22,BA,Geography,H,Home,04/11/2020,2021
202103227,UGMUPDXFU01,W370,2021/22,BA,Music Production,H,Home,04/11/2020,2021
202103228,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,04/11/2020,2021
202103229,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,04/11/2020,2021
202103230,UGLAWXXFU01,M100,2021/22,LLB,Law,O,Overseas,04/11/2020,2021
202103248,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,04/11/2020,2021
202103249,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,04/11/2020,2021
202103250,UGBIMEPFU01,H161,2021/22,BEng,Biomedical Engineering,O,Overseas,04/11/2020,2021
202103251,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,04/11/2020,2021
202103257,UGELLIXFU01,Q302,2021/22,BA,English Language and Literature,H,Home,05/11/2020,2021
202103258,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),Q,Query,05/11/2020,2021
202103259,UGGADEXFU01,W291,2021/22,BA,Game Design,H,Home,05/11/2020,2021
202103260,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,05/11/2020,2021
202103261,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,05/11/2020,2021
202103262,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,05/11/2020,2021
202103263,UGCOMSMFU01,G402,2021/22,MEng,Computer Science,Q,Query,05/11/2020,2021
202103265,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,05/11/2020,2021
202103266,UGBSGEXFU01,F800,2021/22,BSc,Geography,H,Home,05/11/2020,2021
202103266,UGBAGEXFU01,L700,2021/22,BA,Geography,H,Home,05/11/2020,2021
202103266,UGENSCXFU01,F751,2021/22,BSc,Environmental Science,H,Home,05/11/2020,2021
202103267,UGPHAPMFU01,F3FM,2021/22,MPhys,Physics with Astrophysics,H,Home,05/11/2020,2021
202103268,UGACFMXFU01,NN43,2021/22,BSc,Accounting and Financial Management,H,Home,05/11/2020,2021
202103269,UGCSGDMFU01,G492,2021/22,MEng,Computer Science for Games Development,H,Home,05/11/2020,2021
202103269,UGCOMSMFU01,G402,2021/22,MEng,Computer Science,H,Home,05/11/2020,2021
202103270,UGCRIMXFU01,M930,2021/22,BA,Criminology,H,Home,05/11/2020,2021
202103271,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,05/11/2020,2021
202103272,UGLACRXFU01,M1M2,2021/22,LLB,Law with Criminology,H,Home,05/11/2020,2021
202103273,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,05/11/2020,2021
202103274,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,05/11/2020,2021
202103275,UGBIOMXFU01,BC99,2021/22,BSc,Biomedical Science,H,Home,05/11/2020,2021
202103277,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,Q,Query,05/11/2020,2021
202103278,UGPCRIXFU01,C8M9,2021/22,BSc,Psychology with Criminology,H,Home,05/11/2020,2021
202103279,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,05/11/2020,2021
202103280,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),Q,Query,05/11/2020,2021
202103281,UGENGLXFU01,Q300,2021/22,BA,English,H,Home,05/11/2020,2021
202103281,UGCWENXFU01,WQ83,2021/22,BA,Creative Writing and English,H,Home,05/11/2020,2021
202103282,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,05/11/2020,2021
202103283,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,05/11/2020,2021
202103289,UGBSGEXFU01,F800,2021/22,BSc,Geography,H,Home,05/11/2020,2021
202103316,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,06/11/2020,2021
202103317,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,06/11/2020,2021
202103318,UGECO2XFU01,L115,2021/22,BSc,Economics,H,Home,06/11/2020,2021
202103319,UGBIOMFFU01,BC9Y,2021/22,BSc,Biomedical Science,H,Home,06/11/2020,2021
202103320,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,06/11/2020,2021
202103321,UGHISTXFU01,V100,2021/22,BA,History,H,Home,06/11/2020,2021
202103322,UGBEC2XFU01,L120,2021/22,BA,Business Economics,H,Home,06/11/2020,2021
202103324,UGBUSMFFU01,NN1G,2021/22,BA,Business Management,Q,Query,06/11/2020,2021
202103325,UGACCTXFU01,N400,2021/22,BSc,Accounting,H,Home,06/11/2020,2021
202103326,UGMARIXFU01,C160,2021/22,BSc,Marine Biology,H,Home,06/11/2020,2021
202103327,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,06/11/2020,2021
202103328,UGSCPSXFU01,CB69,2021/22,BSc,Sports Coaching and Performance Science,H,Home,06/11/2020,2021
202103329,UGHISTXFU01,V100,2021/22,BA,History,H,Home,06/11/2020,2021
202103330,UGLAPOAFU01,M1L3,2021/22,LLB,Law with Politics,H,Home,06/11/2020,2021
202103331,UGCRFSXFU01,M9F4,2021/22,BA,Criminology with Forensic Science,H,Home,06/11/2020,2021
202103332,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,06/11/2020,2021
202103333,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,06/11/2020,2021
202103334,UGCWFSXFU01,WW86,2021/22,BA,Creative Writing and Film Studies,H,Home,06/11/2020,2021
202103335,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,06/11/2020,2021
202103337,UGMUPDXFU01,W370,2021/22,BA,Music Production,H,Home,06/11/2020,2021
202103338,UGFLMSXFU01,W631,2021/22,BA,Film Studies,H,Home,06/11/2020,2021
202103339,UGBEC2PFU01,L121,2021/22,BA,Business Economics,H,Home,06/11/2020,2021
202103340,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,06/11/2020,2021
202103341,UGLAWXXFU01,M100,2021/22,LLB,Law,Q,Query,06/11/2020,2021
202103342,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,06/11/2020,2021
202103343,UGCOMSXFU01,G400,2021/22,BSc,Computer Science,H,Home,06/11/2020,2021
202103344,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,06/11/2020,2021
202103347,UGZOOLFFU01,C301,2021/22,BSc,Zoology,H,Home,06/11/2020,2021
202103361,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,07/11/2020,2021
202103362,UGINREXFU01,L290,2021/22,BA,Politics and International Relations,H,Home,07/11/2020,2021
202103363,UGECO2XFU01,L115,2021/22,BSc,Economics,H,Home,07/11/2020,2021
202103364,UGENSCXFU01,F751,2021/22,BSc,Environmental Science,H,Home,07/11/2020,2021
202103365,UGMARIXFU01,C160,2021/22,BSc,Marine Biology,H,Home,07/11/2020,2021
202103366,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,07/11/2020,2021
202103367,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,07/11/2020,2021
202103368,UGMUPDXFU01,W370,2021/22,BA,Music Production,H,Home,07/11/2020,2021
202103369,UGHIPOXFU01,LV21,2021/22,BA,History and Politics,H,Home,07/11/2020,2021
202103370,UGLABMXFU01,M1N1,2021/22,LLB,Law with Business Management,H,Home,07/11/2020,2021
202103371,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,07/11/2020,2021
202103372,UGBMSUAFU01,N212,2021/22,BA,Business Management with Sustainability,Q,Query,07/11/2020,2021
202103373,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,07/11/2020,2021
202103374,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,07/11/2020,2021
202103375,UGWCYPXFU01,L591,2021/22,BA,"Working with Children, Young People and Families",H,Home,07/11/2020,2021
202103376,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,07/11/2020,2021
202103377,UGPRITFFU01,X187,2021/22,BA,Primary Teaching,H,Home,07/11/2020,2021
202103378,UGPHYSOXFU01,B160,2021/22,BSc,Physiotherapy,H,Home,07/11/2020,2021
202103379,UGWRSTXFU01,L252,2021/22,BA,War Studies,H,Home,07/11/2020,2021
202103381,UGSAESXFU01,C610,2021/22,BSc,Sport and Exercise Science,H,Home,07/11/2020,2021
202103401,UGMEROMFU01,H362,2021/22,MEng,Mechatronics and Robotics,H,Home,08/11/2020,2021
202103402,UGBMSCPFU01,NJD9,2021/22,BA,Business Management and Supply Chain Management,H,Home,08/11/2020,2021
202103403,UGGADEXFU01,W291,2021/22,BA,Game Design,H,Home,08/11/2020,2021
202103404,UGPHYSXFU01,F300,2021/22,BSc,Physics,O,Overseas,08/11/2020,2021
202103420,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,09/11/2020,2021
202103422,UGCOMSPFU01,G403,2021/22,BSc,Computer Science,H,Home,09/11/2020,2021
202103423,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,09/11/2020,2021
202103423,UGODPRXFU01,B990,2021/22,BSc,Operating Department Practice,H,Home,09/11/2020,2021
202103424,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,09/11/2020,2021
202103425,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,09/11/2020,2021
202103426,UGECO2XFU01,L115,2021/22,BSc,Economics,H,Home,09/11/2020,2021
202103427,UGLABMXFU01,M1N1,2021/22,LLB,Law with Business Management,O,Overseas,09/11/2020,2021
202103428,UGCRPSXFU01,M9C8,2021/22,BA,Criminology with Psychology,H,Home,09/11/2020,2021
202103429,UGHISTXFU01,V100,2021/22,BA,History,H,Home,09/11/2020,2021
202103430,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,09/11/2020,2021
202103431,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,09/11/2020,2021
202103432,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,09/11/2020,2021
202103482,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,09/11/2020,2021
202103485,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,09/11/2020,2021
202103691,UGCRLAXFU01,M9M1,2021/22,BA,Criminology with Law,H,Home,10/11/2020,2021
202103691,UGCRFSXFU01,M9F4,2021/22,BA,Criminology with Forensic Science,H,Home,10/11/2020,2021
202103692,UGBUSMPFU01,N101,2021/22,BA,Business Management,H,Home,10/11/2020,2021
202103693,UGZOOLXFU01,C300,2021/22,BSc,Zoology,H,Home,10/11/2020,2021
202103694,UGCRSOXFU01,LM39,2021/22,BA,Criminology and Sociology,H,Home,10/11/2020,2021
202103695,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,10/11/2020,2021
202103696,UGCRSOXFU01,LM39,2021/22,BA,Criminology and Sociology,H,Home,10/11/2020,2021
202103697,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,10/11/2020,2021
202103698,UGBUSMFFU01,NN1G,2021/22,BA,Business Management,H,Home,10/11/2020,2021
202103699,UGHISTFFU02,V103,2021/22,BA,History,H,Home,10/11/2020,2021
202103700,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,10/11/2020,2021
202103701,UGODPRXFU01,B990,2021/22,BSc,Operating Department Practice,O,Overseas,10/11/2020,2021
202103702,UGHISTXFU01,V100,2021/22,BA,History,H,Home,10/11/2020,2021
202103703,UGCWFSXFU01,WW86,2021/22,BA,Creative Writing and Film Studies,H,Home,10/11/2020,2021
202103704,UGMKTGPFU01,N502,2021/22,BA,Marketing,H,Home,10/11/2020,2021
202103705,UGCRFSXFU01,M9F4,2021/22,BA,Criminology with Forensic Science,H,Home,10/11/2020,2021
202103706,UGACFMXFU01,NN43,2021/22,BSc,Accounting and Financial Management,H,Home,10/11/2020,2021
202103707,UGCOMSXFU01,G400,2021/22,BSc,Computer Science,H,Home,10/11/2020,2021
202103708,UGLACRXFU01,M1M2,2021/22,LLB,Law with Criminology,H,Home,10/11/2020,2021
202103709,UGBIOLXFU01,C100,2021/22,BSc,Biology,H,Home,10/11/2020,2021
202103710,UGCHEEXFU01,H810,2021/22,BEng,Chemical Engineering,H,Home,10/11/2020,2021
202103711,UGCRITXFU01,WW15,2021/22,BA,Creative Industries (Theatre Production),H,Home,10/11/2020,2021
202103712,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,10/11/2020,2021
202103713,UGESUSXFU01,X300,2021/22,BA,Education Studies,H,Home,10/11/2020,2021
202103714,UGCWFSXFU01,WW86,2021/22,BA,Creative Writing and Film Studies,H,Home,10/11/2020,2021
202103716,UGLAWXXFU01,M100,2021/22,LLB,Law,H,Home,10/11/2020,2021
202103717,UGPOLTXFU01,L200,2021/22,BA,Politics,H,Home,10/11/2020,2021
202103717,UGINREXFU01,L290,2021/22,BA,Politics and International Relations,H,Home,10/11/2020,2021
202103718,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),Q,Query,10/11/2020,2021
202103719,UGSCPSXFU01,CB69,2021/22,BSc,Sports Coaching and Performance Science,H,Home,10/11/2020,2021
202103720,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,10/11/2020,2021
202103721,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,10/11/2020,2021
202103722,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,10/11/2020,2021
202103723,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,10/11/2020,2021
202103732,UGENGLXFU01,Q300,2021/22,BA,English,H,Home,10/11/2020,2021
202103733,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,10/11/2020,2021
202103739,UGINTBXFU01,N120,2021/22,BA,International Business,O,Overseas,28/10/2021,2021
202103932,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,11/11/2020,2021
202103933,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,11/11/2020,2021
202103933,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,03/12/2020,2021
202103934,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,11/11/2020,2021
202103935,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),H,Home,11/11/2020,2021
202103936,UGENSCAFU01,F753,2021/22,BSc,Environmental Science,H,Home,11/11/2020,2021
202103937,UGBUSMXFU01,N100,2021/22,BA,Business Management,H,Home,11/11/2020,2021
202103938,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,11/11/2020,2021
202103939,UGINREXFU01,L290,2021/22,BA,Politics and International Relations,H,Home,11/11/2020,2021
202103940,UGMUSCXFU01,W300,2021/22,BA,Music,H,Home,11/11/2020,2021
202103941,UGPHYSMFU01,F303,2021/22,MPhys,Physics,H,Home,11/11/2020,2021
202103942,UGBIOMXFU01,BC99,2021/22,BSc,Biomedical Science,H,Home,11/11/2020,2021
202103943,UGHIPOXFU01,LV21,2021/22,BA,History and Politics,H,Home,11/11/2020,2021
202103944,UGCSGDMFU01,G492,2021/22,MEng,Computer Science for Games Development,H,Home,11/11/2020,2021
202103945,UGLAWXXFU01,M100,2021/22,LLB,Law,Q,Query,11/11/2020,2021
202103946,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,11/11/2020,2021
202103947,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,11/11/2020,2021
202103948,UGLAWXXFU01,M100,2021/22,LLB,Law,H,Home,11/11/2020,2021
202103949,UGPRPOXFU01,M9P4,2021/22,BSc,Degree in Professional Policing,H,Home,11/11/2020,2021
202103950,UGBSGEXFU01,F800,2021/22,BSc,Geography,H,Home,11/11/2020,2021
202103951,UGLAWXXFU01,M100,2021/22,LLB,Law,H,Home,11/11/2020,2021
202103952,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,11/11/2020,2021
202103953,UGPHYSXFU01,F300,2021/22,BSc,Physics,O,Overseas,11/11/2020,2021
202103954,UGSPREXFU01,C602,2021/22,BSc,Sport Rehabilitation,H,Home,11/11/2020,2021
202103955,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,11/11/2020,2021
202103956,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,11/11/2020,2021
202103957,UGCOMSXFU01,G400,2021/22,BSc,Computer Science,Q,Query,11/11/2020,2021
202103958,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,11/11/2020,2021
202103959,UGEACSXFU01,X312,2021/22,BA,Early Childhood Studies,H,Home,11/11/2020,2021
202103959,UGESUSXFU01,X300,2021/22,BA,Education Studies,H,Home,11/11/2020,2021
202103959,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,Q,Query,11/11/2020,2021
202103960,UGESUSXFU01,X300,2021/22,BA,Education Studies,H,Home,11/11/2020,2021
202103960,UGEACSXFU01,X312,2021/22,BA,Early Childhood Studies,H,Home,11/11/2020,2021
202103961,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,11/11/2020,2021
202103962,UGCRSOXFU01,LM39,2021/22,BA,Criminology and Sociology,H,Home,11/11/2020,2021
202103963,UGPRITXFU01,X120,2021/22,BA,Primary Teaching,H,Home,11/11/2020,2021
202103964,PMSOCWXFU01,L508,2021/22,MA,Social Work,H,Home,11/11/2020,2021
202103966,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,11/11/2020,2021
202103967,UGODPRXFU01,B990,2021/22,BSc,Operating Department Practice,H,Home,11/11/2020,2021
202103968,UGMESTXFU01,P306,2021/22,BA,Media Studies,H,Home,11/11/2020,2021
202103969,UGMEROPFU01,H361,2021/22,BEng,Mechatronics and Robotics,O,Overseas,11/11/2020,2021
202103971,UGACCTPFU01,N402,2021/22,BSc,Accounting,H,Home,11/11/2020,2021
202103972,UGBUSMPFU01,N101,2021/22,BA,Business Management,H,Home,11/11/2020,2021
202103973,UGHIPOXFU01,LV21,2021/22,BA,History and Politics,H,Home,11/11/2020,2021
202103986,UGFINMXFU01,N340,2021/22,BSc,Financial Management,O,Overseas,21/10/2021,2021
202103987,UGFINMXFU01,N340,2021/22,BSc,Financial Management,O,Overseas,27/10/2021,2021
202103989,UGBMFMXFU01,NN13,2021/22,BA,Business Management and Financial Management,O,Overseas,27/10/2021,2021
202103994,UGFINMXFU01,N340,2021/22,BSc,Financial Management,O,Overseas,26/10/2021,2021
202103996,UGBMACXFU01,NN14,2021/22,BA,Business Management and Accounting,O,Overseas,26/10/2021,2021
202104001,UGSAESXFU01,C610,2021/22,BSc,Sport and Exercise Science,H,Home,11/11/2020,2021
202104065,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,05/01/2021,2021
202104089,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,30/01/2021,2021
202104093,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,08/01/2021,2021
202104093,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,08/01/2021,2021
202104108,UGNURCXFU01,B730,2021/22,BSc,Nursing (Child),Q,Query,21/01/2021,2021
202104108,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,Q,Query,21/01/2021,2021
202104108,UGODPRXFU01,B990,2021/22,BSc,Operating Department Practice,Q,Query,21/01/2021,2021
202104108,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,21/01/2021,2021
202104108,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,Q,Query,21/01/2021,2021
202104121,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,06/01/2021,2021
202104124,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,01/07/2021,2021
202104126,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,22/01/2021,2021
202104127,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,15/01/2021,2021
202104128,UGMIDWXFU01,B720,2021/22,BSc,Midwifery,H,Home,29/01/2021,2021
202104130,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,22/01/2021,2021
202104257,UGNRSTXFU01,B700,2021/22,BSc,Nursing Studies,H,Home,04/05/2021,2021
202104257,UGSOCWXFU01,L500,2021/22,BA,Social Work,H,Home,04/05/2021,2021
202104257,UGNURMXFU01,B760,2021/22,BSc,Nursing (Mental Health),H,Home,14/05/2021,2021
202104345,UGNURAXFU01,B740,2021/22,BSc,Nursing (Adult),H,Home,11/11/2020,2021
202104350,PMSOCWXFU01,L508,2021/22,MA,Social Work,Q,Query,23/11/2020,2021
202104354,UGCRIMXFU01,M930,2021/22,BA,Criminology,H,Home,12/11/2020,2021
202104355,UGPHYSMFU01,F303,2021/22,MPhys,Physics,Q,Query,12/11/2020,2021
202104356,PMSOCWXFU01,L508,2021/22,MA,Social Work,H,Home,12/11/2020,2021
202104357,UGECO2XFU01,L115,2021/22,BSc,Economics,H,Home,12/11/2020,2021
202104358,UGLAWXXFU01,M100,2021/22,LLB,Law,H,Home,12/11/2020,2021
202104359,UGLACRXFU01,M1M2,2021/22,LLB,Law with Criminology,H,Home,12/11/2020,2021
202104359,UGLAWXXFU01,M100,2021/22,LLB,Law,H,Home,12/11/2020,2021
202104361,UGDRMAXFU01,W400,2021/22,BA,Drama and Theatre Practice,H,Home,12/11/2020,2021
202104362,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,12/11/2020,2021
202104363,UGBSGEAFU01,F801,2021/22,BSc,Geography,H,Home,12/11/2020,2021
202104364,UGINTBAFU01,N123,2021/22,BA,International Business,H,Home,12/11/2020,2021
202104365,UGBIOMFFU01,BC9Y,2021/22,BSc,Biomedical Science,Q,Query,12/11/2020,2021
202104366,UGCRFSXFU01,M9F4,2021/22,BA,Criminology with Forensic Science,H,Home,12/11/2020,2021
202104367,UGCRSOXFU01,LM39,2021/22,BA,Criminology and Sociology,H,Home,12/11/2020,2021
202104368,UGBMENXFU01,N124,2021/22,BA,Business Management with Entrepreneurship,H,Home,12/11/2020,2021
202104369,UGCRPSXFU01,M9C8,2021/22,BA,Criminology with Psychology,H,Home,12/11/2020,2021
202104370,UGSAESXFU01,C610,2021/22,BSc,Sport and Exercise Science,H,Home,12/11/2020,2021
202104371,UGPARAXFU01,B780,2021/22,BSc,Paramedic Science,H,Home,12/11/2020,2021
202104371,UGPSYCXFU01,C800,2021/22,BSc,Psychology,H,Home,05/04/2021,2021
202104372,UGCRSOXFU01,LM39,2021/22,BA,Criminology and Sociology,H,Home,12/11/2020,2021
202104373,UGMEPRXFU01,W374,2021/22,BA,Media Production,Q,Query,12/11/2020,2021
202104374,UGBMMKXFU01,NN15,2021/22,BA,Business Management and Marketing,H,Home,12/11/2020,2021
